기준년월,제주 대분류,제주 중분류,업종명,성별,연령대별,year,month,카드이용금액
2016-07-01,제주시,용담2동,의원,남,30대,2016,7,403644.53360366536
2016-07-01,서귀포시,성산읍,약국,남,20대,2016,7,349363.8300173875
2016-07-01,제주시,애월읍,약국,여,30대,2016,7,307497.54121590353
2016-07-01,서귀포시,남원읍,의원,남,30대,2016,7,102341.32255949274
2016-07-01,서귀포시,대륜동,기타음료식품,남,30대,2016,7,749311.5286566583
2016-07-01,서귀포시,남원읍,약국,여,30대,2016,7,151598.18577290655
2016-07-01,서귀포시,대륜동,약국,여,30대,2016,7,783964.178983469
2016-07-01,서귀포시,대륜동,기타음료식품,여,30대,2016,7,669720.0319048436
2016-07-01,서귀포시,대륜동,기타음료식품,여,20대,2016,7,485234.6065238916
2016-07-01,서귀포시,성산읍,약국,여,20대,2016,7,613517.8548343095
2016-07-01,서귀포시,성산읍,의원,여,30대,2016,7,346893.27364154893
2016-07-01,서귀포시,남원읍,기타음료식품,여,40대,2016,7,1334887.3166330634
2016-07-01,제주시,애월읍,약국,여,20대,2016,7,191395.35178767657
2016-07-01,서귀포시,대륜동,약국,여,20대,2016,7,436386.72730827425
2016-07-01,서귀포시,대륜동,의원,남,40대,2016,7,171048.44401400277
2016-07-01,서귀포시,남원읍,약국,여,20대,2016,7,103135.32361279632
2016-07-01,서귀포시,남원읍,기타음료식품,남,20대,2016,7,1015056.8395496107
2016-07-01,제주시,연동,기타음료식품,여,20대,2016,7,288396.20396080264
2016-07-01,서귀포시,남원읍,약국,남,20대,2016,7,68477.40850095719
2016-08-01,제주시,노형동,스포츠레져용품,남,40대,2016,8,3341656.8219295326
2016-08-01,제주시,노형동,스포츠레져용품,남,50대,2016,8,2687756.550795396
2016-08-01,제주시,연동,정장(여성),남,50대,2016,8,2022885.3095617322
2016-08-01,제주시,노형동,스포츠레져용품,여,50대,2016,8,1536459.0291658933
2016-08-01,서귀포시,대륜동,농축수산품,여,50대,2016,8,13255686.012661116
2016-08-01,제주시,노형동,정장(여성),남,40대,2016,8,2353223.4797575045
2016-08-01,서귀포시,대륜동,농축수산품,남,50대,2016,8,16614955.806093588
2016-08-01,서귀포시,대륜동,농축수산품,여,40대,2016,8,7985466.8709515035
2016-08-01,제주시,노형동,스포츠레져용품,남,30대,2016,8,2746141.9419879424
2016-08-01,제주시,연동,농축수산품,남,50대,2016,8,5398887.017827579
2016-08-01,제주시,이도2동,스포츠레져용품,남,40대,2016,8,2277867.5281968606
2016-08-01,제주시,삼도2동,스포츠레져용품,여,50대,2016,8,2281899.7077315836
2016-08-01,제주시,연동,스포츠레져용품,여,50대,2016,8,7991572.120762526
2016-08-01,서귀포시,대륜동,농축수산품,남,40대,2016,8,10463583.25082556
2016-08-01,제주시,노형동,스포츠레져용품,여,30대,2016,8,2299506.4114999967
2016-08-01,제주시,연동,정장(여성),남,40대,2016,8,3263572.1543849055
2016-08-01,제주시,연동,정장(여성),여,40대,2016,8,4837958.995708055
2016-08-01,제주시,연동,농축수산품,여,40대,2016,8,3375899.5432457863
2016-08-01,제주시,삼도2동,스포츠레져용품,남,40대,2016,8,4485149.08721622
2016-08-01,서귀포시,예래동,스포츠레져용품,남,30대,2016,8,1207588.2677706995
2016-08-01,제주시,연동,정장(여성),여,50대,2016,8,2911961.3696707264
2016-08-01,제주시,연동,정장(여성),남,30대,2016,8,3569216.363832073
2016-08-01,제주시,이도2동,스포츠레져용품,남,20대,2016,8,1413076.962105863
2016-08-01,제주시,연동,정장(여성),여,30대,2016,8,7485189.62888096
2016-08-01,제주시,연동,스포츠레져용품,여,40대,2016,8,10289268.223937094
2016-08-01,제주시,삼도2동,스포츠레져용품,여,20대,2016,8,2249771.4590498
2016-08-01,제주시,연동,스포츠레져용품,여,30대,2016,8,14072087.661905235
2016-08-01,제주시,연동,스포츠레져용품,남,50대,2016,8,11441125.227583379
2016-08-01,제주시,연동,농축수산품,남,40대,2016,8,5400195.440371903
2016-08-01,제주시,삼도2동,스포츠레져용품,남,30대,2016,8,3799061.5476147854
2016-08-01,제주시,노형동,정장(여성),여,50대,2016,8,1241646.9855853321
2016-08-01,제주시,이도2동,기타음료식품,여,50대,2016,8,600884.5086688154
2016-08-01,제주시,노형동,의원,여,50대,2016,8,2179824.2999344855
2016-08-01,제주시,이도2동,스포츠레져용품,남,50대,2016,8,2112872.439398311
2016-08-01,서귀포시,예래동,스포츠레져용품,여,40대,2016,8,1172435.1132001241
2016-08-01,제주시,노형동,정장(여성),여,40대,2016,8,4659761.803293851
2016-08-01,제주시,이도2동,농축수산품,남,50대,2016,8,15192003.082281647
2016-08-01,제주시,노형동,정장(여성),남,30대,2016,8,2298175.2108204938
2016-08-01,서귀포시,예래동,스포츠레져용품,여,30대,2016,8,1207564.600217308
2016-08-01,서귀포시,예래동,스포츠레져용품,여,20대,2016,8,773880.7805263127
2016-08-01,제주시,삼도2동,스포츠레져용품,여,40대,2016,8,2975193.811786635
2016-08-01,제주시,이도2동,정장(여성),남,30대,2016,8,915112.9673557809
2016-08-01,제주시,용담2동,농축수산품,남,50대,2016,8,28231772.95307589
2016-08-01,제주시,연동,스포츠레져용품,남,40대,2016,8,14587665.84180534
2016-08-01,제주시,용담2동,기타음료식품,여,50대,2016,8,1278337.964305747
2016-08-01,제주시,노형동,농축수산품,여,40대,2016,8,2543118.760627986
2016-08-01,제주시,노형동,농축수산품,여,30대,2016,8,2166231.5794479214
2016-08-01,서귀포시,대륜동,농축수산품,여,30대,2016,8,6648391.000024479
2016-08-01,제주시,이도2동,농축수산품,여,50대,2016,8,14317493.568484642
2016-08-01,서귀포시,예래동,스포츠레져용품,여,50대,2016,8,1286792.8930265978
2016-08-01,제주시,용담2동,스포츠레져용품,남,30대,2016,8,883200.0583262573
2016-08-01,제주시,연동,스포츠레져용품,남,30대,2016,8,14579888.270210829
2016-08-01,서귀포시,대륜동,농축수산품,남,30대,2016,8,7170570.888574983
2016-08-01,제주시,삼도2동,스포츠레져용품,여,30대,2016,8,3133843.1051641493
2016-08-01,제주시,용담2동,농축수산품,남,40대,2016,8,25423317.68426164
2016-08-01,제주시,용담2동,농축수산품,여,50대,2016,8,22939134.616389178
2016-08-01,제주시,삼도2동,농축수산품,남,30대,2016,8,778129.4188725873
2016-08-01,제주시,노형동,정장(여성),여,30대,2016,8,4830308.69914715
2016-08-01,제주시,삼도2동,농축수산품,남,40대,2016,8,1043650.4079561697
2016-08-01,제주시,노형동,기념품점,남,50대,2016,8,1214758.7244560304
2016-08-01,제주시,연동,정장(여성),남,20대,2016,8,2448962.1402061656
2016-08-01,서귀포시,예래동,농축수산품,남,50대,2016,8,4434421.653319243
2016-08-01,제주시,이도2동,정장(여성),여,40대,2016,8,1709468.233072417
2016-08-01,서귀포시,예래동,농축수산품,여,40대,2016,8,3928432.48369403
2016-08-01,제주시,이도2동,농축수산품,남,40대,2016,8,10142649.02439049
2016-08-01,서귀포시,남원읍,농축수산품,여,50대,2016,8,2843386.9050169517
2016-08-01,제주시,용담2동,농축수산품,여,40대,2016,8,20626900.98486434
2016-08-01,제주시,애월읍,기념품점,여,40대,2016,8,1265750.7990499085
2016-08-01,제주시,노형동,농축수산품,남,40대,2016,8,3365414.134136239
2016-08-01,서귀포시,남원읍,기념품점,여,50대,2016,8,501595.90775427513
2016-08-01,제주시,노형동,정장(여성),남,20대,2016,8,941737.497909217
2016-08-01,제주시,이도2동,농축수산품,여,30대,2016,8,6101403.061379754
2016-08-01,제주시,이도2동,농축수산품,여,40대,2016,8,8750343.343141222
2016-08-01,제주시,노형동,정장(여성),남,50대,2016,8,1249517.7045397004
2016-08-01,제주시,용담2동,농축수산품,남,30대,2016,8,18019991.558687598
2016-08-01,제주시,이도2동,정장(여성),남,40대,2016,8,825311.8767252062
2016-08-01,제주시,이도2동,농축수산품,남,30대,2016,8,5727691.834121345
2016-08-01,제주시,연동,스포츠레져용품,여,20대,2016,8,12208356.81772391
2016-08-01,제주시,삼도2동,스포츠레져용품,남,50대,2016,8,3817526.376865646
2016-08-01,서귀포시,예래동,농축수산품,여,50대,2016,8,2267849.4946092856
2016-08-01,제주시,이도2동,정장(여성),여,30대,2016,8,3433509.47163551
2016-08-01,서귀포시,예래동,농축수산품,여,30대,2016,8,4856916.887758534
2016-08-01,제주시,용담2동,스포츠레져용품,남,20대,2016,8,846819.7707271602
2016-08-01,제주시,노형동,정장(여성),여,20대,2016,8,2023446.381227615
2016-08-01,제주시,연동,농축수산품,여,50대,2016,8,2740881.712288194
2016-08-01,제주시,삼도2동,농축수산품,여,30대,2016,8,757321.230903494
2016-08-01,제주시,연동,농축수산품,남,30대,2016,8,4311817.237499226
2016-08-01,제주시,연동,스포츠레져용품,남,20대,2016,8,10901812.394455325
2016-08-01,제주시,연동,농축수산품,남,20대,2016,8,1260555.9891224818
2016-08-01,제주시,노형동,기념품점,남,30대,2016,8,4214160.475754048
2016-08-01,서귀포시,예래동,농축수산품,남,30대,2016,8,5779788.874309687
2016-08-01,제주시,용담2동,농축수산품,남,20대,2016,8,4925058.236958856
2016-08-01,제주시,노형동,농축수산품,여,50대,2016,8,1745699.8636623553
2016-08-01,제주시,이도2동,정장(여성),남,50대,2016,8,738034.7030001128
2016-08-01,서귀포시,성산읍,농축수산품,남,50대,2016,8,14686837.592036681
2016-08-01,제주시,용담2동,농축수산품,여,30대,2016,8,19051174.432595886
2016-08-01,서귀포시,남원읍,기념품점,남,40대,2016,8,1733231.3967155903
2016-08-01,서귀포시,남원읍,농축수산품,남,50대,2016,8,5506024.756644324
2016-08-01,서귀포시,성산읍,농축수산품,여,50대,2016,8,9479123.590205211
2016-08-01,서귀포시,예래동,스포츠레져용품,남,40대,2016,8,1551830.7861125164
2016-08-01,제주시,삼도2동,스포츠레져용품,남,20대,2016,8,2516537.7500008857
2016-08-01,제주시,연동,기타음료식품,여,40대,2016,8,359116.60449307406
2016-08-01,제주시,연동,농축수산품,여,30대,2016,8,3592540.792162543
2016-08-01,서귀포시,남원읍,농축수산품,남,40대,2016,8,7764955.309318748
2016-08-01,제주시,연동,정장(여성),여,20대,2016,8,5157250.530400735
2016-08-01,서귀포시,대륜동,농축수산품,남,20대,2016,8,1506697.8142753055
2016-08-01,제주시,노형동,농축수산품,여,20대,2016,8,1032655.9853242873
2016-08-01,제주시,연동,의원,여,30대,2016,8,3608198.390505577
2016-08-01,제주시,노형동,농축수산품,남,20대,2016,8,607979.837730765
2016-08-01,제주시,노형동,기념품점,여,50대,2016,8,871227.8472196009
2016-08-01,제주시,삼도2동,농축수산품,여,50대,2016,8,631656.3368588655
2016-08-01,서귀포시,남원읍,농축수산품,여,40대,2016,8,5344825.788913898
2016-08-01,제주시,이도2동,슈퍼마켓,여,50대,2016,8,22518340.267413516
2016-08-01,제주시,애월읍,농축수산품,여,50대,2016,8,2973906.8066407517
2016-08-01,제주시,이도2동,스포츠레져용품,남,30대,2016,8,2092496.9383078644
2016-08-01,서귀포시,예래동,농축수산품,남,40대,2016,8,6388006.497808448
2016-08-01,서귀포시,남원읍,농축수산품,여,30대,2016,8,5006013.135995555
2016-08-01,서귀포시,예래동,스포츠레져용품,남,50대,2016,8,1851605.9096349513
2016-08-01,제주시,노형동,농축수산품,남,50대,2016,8,2865850.4778703945
2016-08-01,제주시,애월읍,농축수산품,남,50대,2016,8,5176414.7596695945
2016-08-01,서귀포시,성산읍,스포츠레져용품,여,20대,2016,8,772936.7801914519
2016-08-01,서귀포시,성산읍,농축수산품,남,40대,2016,8,18147305.088442486
2016-08-01,제주시,노형동,기념품점,여,30대,2016,8,3938284.6341298167
2016-08-01,제주시,노형동,기념품점,남,40대,2016,8,2498492.7126794024
2016-08-01,제주시,삼도2동,기념품점,남,40대,2016,8,893355.8610267526
2016-08-01,제주시,노형동,기념품점,남,20대,2016,8,2999102.630827128
2016-08-01,제주시,노형동,기념품점,여,40대,2016,8,2040652.6019766734
2016-08-01,제주시,이도2동,슈퍼마켓,여,40대,2016,8,29327683.389119875
2016-08-01,제주시,연동,기타음료식품,여,50대,2016,8,330765.74986287224
2016-08-01,서귀포시,남원읍,기념품점,여,40대,2016,8,1221735.171076916
2016-08-01,제주시,노형동,기념품점,여,20대,2016,8,4305743.411259522
2016-08-01,제주시,노형동,의원,여,30대,2016,8,9031463.83246576
2016-08-01,서귀포시,성산읍,스포츠레져용품,남,20대,2016,8,571971.7225242158
2016-08-01,제주시,연동,의원,여,40대,2016,8,2223379.5964077064
2016-08-01,서귀포시,성산읍,스포츠레져용품,남,30대,2016,8,584994.0119239972
2016-08-01,서귀포시,성산읍,농축수산품,여,30대,2016,8,17236391.688406825
2016-08-01,제주시,애월읍,농축수산품,남,40대,2016,8,6119071.605743854
2016-08-01,제주시,연동,기념품점,여,50대,2016,8,2355648.4702235237
2016-08-01,서귀포시,성산읍,스포츠레져용품,여,30대,2016,8,715527.2533039638
2016-08-01,서귀포시,남원읍,기타음료식품,여,50대,2016,8,1046836.623586763
2016-08-01,제주시,용담2동,농축수산품,여,20대,2016,8,8987084.882786341
2016-08-01,서귀포시,성산읍,농축수산품,남,30대,2016,8,18759754.148481883
2016-08-01,제주시,연동,농축수산품,여,20대,2016,8,2113117.785261338
2016-08-01,서귀포시,성산읍,스포츠레져용품,남,40대,2016,8,628725.1128379371
2016-08-01,제주시,이도2동,농축수산품,남,20대,2016,8,1004810.7977316827
2016-08-01,서귀포시,예래동,농축수산품,남,20대,2016,8,1429596.2099392598
2016-08-01,제주시,연동,기념품점,남,40대,2016,8,3703338.4793823473
2016-08-01,제주시,이도2동,정장(여성),남,20대,2016,8,1449216.7431345778
2016-08-01,제주시,노형동,농축수산품,남,30대,2016,8,2318373.451887986
2016-08-01,제주시,애월읍,농축수산품,여,30대,2016,8,5222657.5730613135
2016-08-01,제주시,삼도2동,농축수산품,남,20대,2016,8,311694.9636482622
2016-08-01,제주시,연동,기념품점,남,50대,2016,8,3335365.3796944744
2016-08-01,서귀포시,성산읍,스포츠레져용품,여,50대,2016,8,541096.5277276933
2016-08-01,서귀포시,대륜동,농축수산품,여,20대,2016,8,2535402.8059831723
2016-08-01,제주시,노형동,의원,여,40대,2016,8,6095845.927410741
2016-08-01,서귀포시,성산읍,농축수산품,여,40대,2016,8,12433319.295500958
2016-08-01,서귀포시,남원읍,농축수산품,여,20대,2016,8,1956558.4349666545
2016-08-01,서귀포시,남원읍,농축수산품,남,30대,2016,8,5644871.174074693
2016-08-01,제주시,애월읍,농축수산품,남,30대,2016,8,5219418.301468631
2016-08-01,서귀포시,남원읍,기념품점,남,50대,2016,8,812849.8828656379
2016-08-01,서귀포시,남원읍,기념품점,여,30대,2016,8,1163160.600249729
2016-08-01,제주시,이도2동,슈퍼마켓,여,30대,2016,8,30339240.591398496
2016-08-01,서귀포시,남원읍,기념품점,남,30대,2016,8,1351850.970245586
2016-08-01,제주시,이도2동,슈퍼마켓,남,30대,2016,8,35195545.31641096
2016-08-01,제주시,삼도2동,슈퍼마켓,여,30대,2016,8,698938.5436712473
2016-08-01,제주시,애월읍,스포츠레져용품,남,50대,2016,8,762958.263762632
2016-08-01,제주시,이도2동,기타음료식품,여,30대,2016,8,664868.5392232836
2016-08-01,제주시,용담2동,기념품점,남,50대,2016,8,41383720.87878446
2016-08-01,제주시,삼도2동,의원,여,40대,2016,8,365651.75113297993
2016-08-01,제주시,연동,의원,여,20대,2016,8,1547038.6522757201
2016-08-01,제주시,이도2동,슈퍼마켓,남,50대,2016,8,26207819.509686403
2016-08-01,서귀포시,대륜동,스넥,남,50대,2016,8,439151.2780992827
2016-08-01,제주시,노형동,의원,남,50대,2016,8,2895123.238911896
2016-08-01,제주시,이도2동,정장(여성),여,20대,2016,8,6551043.342794395
2016-08-01,제주시,이도2동,슈퍼마켓,남,40대,2016,8,35777071.38221201
2016-08-01,제주시,용담2동,기념품점,남,40대,2016,8,54247989.06187324
2016-08-01,제주시,애월읍,기념품점,여,30대,2016,8,1865266.4953233916
2016-08-01,서귀포시,예래동,농축수산품,여,20대,2016,8,2530494.6885277582
2016-08-01,서귀포시,성산읍,의원,여,50대,2016,8,323716.06423999695
2016-08-01,제주시,용담2동,기념품점,여,40대,2016,8,45964388.07142373
2016-08-01,제주시,연동,기념품점,남,30대,2016,8,4700885.970996802
2016-08-01,제주시,노형동,기타음료식품,여,40대,2016,8,806576.8789590908
2016-08-01,제주시,용담2동,의원,여,50대,2016,8,394227.85803981865
2016-08-01,제주시,용담2동,기념품점,여,50대,2016,8,34725454.20324955
2016-08-01,제주시,용담2동,의원,여,20대,2016,8,399212.76902225113
2016-08-01,제주시,용담2동,기념품점,남,30대,2016,8,63344343.48747619
2016-08-01,서귀포시,남원읍,기념품점,남,20대,2016,8,675356.2024156023
2016-08-01,제주시,애월읍,농축수산품,여,40대,2016,8,4327590.783282587
2016-08-01,제주시,애월읍,스포츠레져용품,남,40대,2016,8,896289.1016548271
2016-08-01,제주시,이도2동,농축수산품,여,20대,2016,8,2153984.4080026406
2016-08-01,제주시,이도2동,의원,여,40대,2016,8,2401042.8226375827
2016-08-01,제주시,노형동,기타음료식품,남,50대,2016,8,1096006.4053602791
2016-08-01,서귀포시,성산읍,농축수산품,여,20대,2016,8,10584685.67378387
2016-08-01,제주시,삼도2동,스넥,남,40대,2016,8,490059.8390535426
2016-08-01,제주시,연동,기념품점,여,30대,2016,8,4184439.282688741
2016-08-01,제주시,삼도2동,기념품점,여,50대,2016,8,294577.6770383349
2016-08-01,제주시,애월읍,스포츠레져용품,남,30대,2016,8,894378.8610880288
2016-08-01,서귀포시,성산읍,농축수산품,남,20대,2016,8,5633353.5752269635
2016-08-01,제주시,용담2동,기념품점,여,30대,2016,8,67645640.36839172
2016-08-01,제주시,노형동,의원,여,20대,2016,8,4585274.569918737
2016-08-01,제주시,연동,기타음료식품,남,50대,2016,8,483620.65638133377
2016-08-01,서귀포시,예래동,기념품점,남,50대,2016,8,814264.987076332
2016-08-01,제주시,삼도2동,농축수산품,여,20대,2016,8,542866.2433961363
2016-08-01,제주시,용담2동,기념품점,남,20대,2016,8,33659602.391707726
2016-08-01,제주시,연동,기념품점,남,20대,2016,8,4042611.5231125234
2016-08-01,서귀포시,남원읍,슈퍼마켓,여,50대,2016,8,1851870.8509078526
2016-08-01,제주시,삼도2동,스넥,남,50대,2016,8,294781.78731413465
2016-08-01,서귀포시,예래동,스넥,남,50대,2016,8,3816183.549659659
2016-08-01,서귀포시,예래동,스넥,여,50대,2016,8,2240965.5076265414
2016-08-01,제주시,연동,슈퍼마켓,여,40대,2016,8,14372010.149751037
2016-08-01,제주시,용담2동,의원,여,40대,2016,8,513357.5067622772
2016-08-01,제주시,용담2동,기념품점,여,20대,2016,8,57192058.91588293
2016-08-01,제주시,노형동,의원,남,40대,2016,8,4854205.730190965
2016-08-01,서귀포시,성산읍,기념품점,여,50대,2016,8,2110389.436953397
2016-08-01,서귀포시,성산읍,스넥,남,50대,2016,8,2174856.823228664
2016-08-01,제주시,삼도2동,스넥,남,30대,2016,8,468382.87126089283
2016-08-01,서귀포시,남원읍,기념품점,여,20대,2016,8,954281.0249122287
2016-08-01,제주시,애월읍,스포츠레져용품,여,50대,2016,8,625638.0256490965
2016-08-01,서귀포시,예래동,스넥,여,40대,2016,8,4348692.7423501
2016-08-01,서귀포시,남원읍,스포츠레져용품,남,30대,2016,8,242787.84408609814
2016-08-01,서귀포시,예래동,스넥,여,30대,2016,8,6471709.823863264
2016-08-01,제주시,이도2동,기타음료식품,남,30대,2016,8,600483.1499842494
2016-08-01,제주시,연동,슈퍼마켓,여,50대,2016,8,9331038.85904441
2016-08-01,서귀포시,예래동,스넥,남,40대,2016,8,6886795.297261198
2016-08-01,서귀포시,성산읍,기타음료식품,여,50대,2016,8,712072.9144263022
2016-08-01,제주시,연동,의원,남,20대,2016,8,606736.5445090458
2016-08-01,서귀포시,대륜동,스넥,남,20대,2016,8,395451.27078922687
2016-08-01,제주시,애월읍,스포츠레져용품,여,30대,2016,8,1024049.0019974293
2016-08-01,제주시,삼도2동,농축수산품,여,40대,2016,8,749260.0345914963
2016-08-01,제주시,애월읍,스포츠레져용품,남,20대,2016,8,890550.1810364634
2016-08-01,서귀포시,예래동,기타음료식품,남,50대,2016,8,1535582.3978949946
2016-08-01,서귀포시,예래동,스넥,남,20대,2016,8,3009414.5886058817
2016-08-01,서귀포시,남원읍,농축수산품,남,20대,2016,8,1261120.4731352616
2016-08-01,서귀포시,예래동,스넥,남,30대,2016,8,7212797.790532594
2016-08-01,제주시,연동,스넥,남,40대,2016,8,7818197.656475041
2016-08-01,서귀포시,예래동,스넥,여,20대,2016,8,4111065.1009155004
2016-08-01,제주시,삼도2동,스넥,남,20대,2016,8,285784.5929693927
2016-08-01,제주시,이도2동,의원,남,20대,2016,8,915987.4774974005
2016-08-01,서귀포시,성산읍,기념품점,남,50대,2016,8,2620852.517011985
2016-08-01,서귀포시,예래동,기타음료식품,여,50대,2016,8,1046237.1222540243
2016-08-01,제주시,애월읍,농축수산품,남,20대,2016,8,1561103.650014855
2016-08-01,제주시,연동,의원,남,40대,2016,8,1418625.9639440512
2016-08-01,제주시,용담2동,스넥,남,20대,2016,8,805409.4314009064
2016-08-01,제주시,연동,기타음료식품,남,30대,2016,8,414961.9782849846
2016-08-01,제주시,노형동,슈퍼마켓,여,50대,2016,8,8166428.691321486
2016-08-01,제주시,노형동,기타음료식품,여,50대,2016,8,862912.7040347627
2016-08-01,서귀포시,성산읍,기타음료식품,남,50대,2016,8,975167.6288791106
2016-08-01,제주시,용담2동,스넥,여,40대,2016,8,652475.947499054
2016-08-01,서귀포시,성산읍,기념품점,남,40대,2016,8,9037974.814623803
2016-08-01,제주시,노형동,약국,남,50대,2016,8,2768962.239605751
2016-08-01,서귀포시,성산읍,스넥,남,40대,2016,8,4875209.302248447
2016-08-01,제주시,용담2동,스넥,여,30대,2016,8,1040686.3353428752
2016-08-01,제주시,용담2동,의원,여,30대,2016,8,860385.8869547911
2016-08-01,제주시,삼도2동,스넥,여,20대,2016,8,284780.3022527157
2016-08-01,제주시,노형동,슈퍼마켓,여,40대,2016,8,14368530.162794044
2016-08-01,서귀포시,성산읍,기념품점,여,40대,2016,8,6567734.895563627
2016-08-01,서귀포시,남원읍,스포츠레져용품,여,40대,2016,8,292390.8279077445
2016-08-01,제주시,용담2동,스넥,남,40대,2016,8,919504.2058207503
2016-08-01,서귀포시,남원읍,스포츠레져용품,남,50대,2016,8,814102.6833437413
2016-08-01,제주시,노형동,의원,남,20대,2016,8,2361695.605253614
2016-08-01,제주시,애월읍,스넥,남,40대,2016,8,11531581.142271042
2016-08-01,제주시,연동,스넥,남,50대,2016,8,3652873.9501745775
2016-08-01,제주시,애월읍,농축수산품,여,20대,2016,8,3212558.266522366
2016-08-01,서귀포시,대륜동,스넥,남,30대,2016,8,639249.1110030846
2016-08-01,서귀포시,성산읍,기념품점,남,30대,2016,8,10985557.219188055
2016-08-01,서귀포시,성산읍,기념품점,여,30대,2016,8,10617588.489953874
2016-08-01,제주시,용담2동,슈퍼마켓,여,50대,2016,8,3685401.672535237
2016-08-01,서귀포시,성산읍,스넥,여,40대,2016,8,3065863.027228675
2016-08-01,제주시,연동,기념품점,여,40대,2016,8,2835276.924512242
2016-08-01,서귀포시,예래동,기념품점,여,40대,2016,8,1087383.6658213309
2016-08-01,서귀포시,성산읍,스넥,남,20대,2016,8,5474382.7037505135
2016-08-01,제주시,애월읍,스넥,여,40대,2016,8,8314851.232352059
2016-08-01,제주시,이도2동,슈퍼마켓,여,20대,2016,8,11877373.53064706
2016-08-01,제주시,애월읍,스넥,남,50대,2016,8,4748860.628950001
2016-08-01,제주시,애월읍,슈퍼마켓,여,40대,2016,8,7726158.222648035
2016-08-01,제주시,애월읍,슈퍼마켓,여,50대,2016,8,4469839.654810112
2016-08-01,서귀포시,성산읍,기타음료식품,남,40대,2016,8,1864018.42648044
2016-08-01,서귀포시,예래동,기념품점,여,50대,2016,8,548634.9623559872
2016-08-01,제주시,노형동,슈퍼마켓,여,30대,2016,8,10599906.156078102
2016-08-01,제주시,연동,슈퍼마켓,여,30대,2016,8,13587095.858537003
2016-08-01,서귀포시,성산읍,기타음료식품,여,40대,2016,8,1354845.4009472341
2016-08-01,제주시,애월읍,스넥,여,50대,2016,8,3282044.557109442
2016-08-01,제주시,연동,기타음료식품,남,40대,2016,8,463310.1595162736
2016-08-01,서귀포시,성산읍,약국,여,50대,2016,8,659023.4626074256
2016-08-01,제주시,용담2동,스넥,여,20대,2016,8,941797.7982180519
2016-08-01,제주시,애월읍,기념품점,여,20대,2016,8,3399107.6476661703
2016-08-01,제주시,연동,스넥,여,40대,2016,8,5345894.976276807
2016-08-01,서귀포시,예래동,기타음료식품,남,30대,2016,8,3090095.625837467
2016-08-01,제주시,이도2동,약국,남,50대,2016,8,1872847.6831370748
2016-08-01,서귀포시,성산읍,슈퍼마켓,남,50대,2016,8,11481429.736848574
2016-08-01,제주시,연동,기념품점,여,20대,2016,8,5436018.934237704
2016-08-01,제주시,용담2동,기타음료식품,남,50대,2016,8,1345951.717894721
2016-08-01,제주시,용담2동,스넥,남,50대,2016,8,543645.5512362764
2016-08-01,제주시,이도2동,기타음료식품,여,40대,2016,8,333074.3650191973
2016-08-01,서귀포시,대륜동,슈퍼마켓,남,30대,2016,8,2146095.202902837
2016-08-01,서귀포시,성산읍,기타음료식품,여,30대,2016,8,1907279.184076032
2016-08-01,제주시,연동,의원,남,30대,2016,8,1451398.6928533423
2016-08-01,서귀포시,성산읍,슈퍼마켓,여,50대,2016,8,5125159.583888445
2016-08-01,서귀포시,성산읍,의원,여,40대,2016,8,318858.3322101695
2016-08-01,제주시,애월읍,슈퍼마켓,남,30대,2016,8,9442237.853914186
2016-08-01,제주시,용담2동,스넥,남,30대,2016,8,1058225.8253014171
2016-08-01,제주시,이도2동,약국,여,40대,2016,8,2087584.3954303039
2016-08-01,제주시,용담2동,스넥,여,50대,2016,8,378021.8112241905
2016-08-01,제주시,애월읍,슈퍼마켓,남,40대,2016,8,12365772.73103488
2016-08-01,제주시,이도2동,의원,여,30대,2016,8,3746467.1356103225
2016-08-01,서귀포시,성산읍,스넥,남,30대,2016,8,8191106.35365072
2016-08-01,서귀포시,예래동,슈퍼마켓,여,40대,2016,8,603064.6938091522
2016-08-01,서귀포시,대륜동,스넥,남,40대,2016,8,662710.3610186324
2016-08-01,서귀포시,대륜동,슈퍼마켓,남,40대,2016,8,2929591.159511737
2016-08-01,제주시,연동,의원,남,50대,2016,8,938229.9115673987
2016-08-01,제주시,용담2동,기타음료식품,여,40대,2016,8,1103593.5128062167
2016-08-01,서귀포시,성산읍,슈퍼마켓,여,40대,2016,8,8501170.866359878
2016-08-01,제주시,연동,약국,남,40대,2016,8,3100001.442315311
2016-08-01,서귀포시,성산읍,스넥,여,50대,2016,8,1329928.8968222279
2016-08-01,제주시,이도2동,기타음료식품,여,20대,2016,8,348582.20498819987
2016-08-01,서귀포시,성산읍,스넥,여,30대,2016,8,7405594.257553673
2016-08-01,서귀포시,예래동,기타음료식품,여,30대,2016,8,2805561.9706023796
2016-08-01,제주시,이도2동,의원,여,50대,2016,8,980220.7071670664
2016-08-01,제주시,애월읍,약국,남,50대,2016,8,337279.9668827309
2016-08-01,제주시,애월읍,슈퍼마켓,남,50대,2016,8,8480586.229286607
2016-08-01,제주시,연동,슈퍼마켓,남,50대,2016,8,16457258.146766564
2016-08-01,서귀포시,남원읍,슈퍼마켓,남,50대,2016,8,4668888.000269333
2016-08-01,서귀포시,성산읍,스넥,여,20대,2016,8,8115304.031324792
2016-08-01,제주시,애월읍,슈퍼마켓,여,30대,2016,8,7299980.131185985
2016-08-01,서귀포시,남원읍,슈퍼마켓,여,30대,2016,8,2274234.185082491
